time,elapsed_seconds,message
12:51:31,0.0811188,extracting prediction Q46 from jacobian
12:51:31,0.0789111,extracting prediction Q47 from jacobian
12:51:31,0.0832164,extracting prediction Q48 from jacobian
12:51:31,0.0770062,extracting prediction Q49 from jacobian
12:51:31,0.0773761,extracting prediction Q50 from jacobian
12:51:31,0.0755488,extracting prediction Q51 from jacobian
12:51:31,0.0779676,extracting prediction Q52 from jacobian
12:51:31,0.0757391,extracting prediction Q53 from jacobian
12:51:32,0.075186,extracting prediction Q54 from jacobian
12:51:32,0.0820678,extracting prediction Q55 from jacobian
12:51:32,0.087162,extracting prediction Q56 from jacobian
12:51:32,0.0893692,extracting prediction Q57 from jacobian
12:51:32,0.0800214,extracting prediction Q58 from jacobian
12:51:32,0.0767722,extracting prediction Q59 from jacobian
12:51:32,0.0766896,extracting prediction Q61 from jacobian
12:51:32,0.0750113,extracting prediction Q62 from jacobian
12:51:32,0.076791,extracting prediction Q63 from jacobian
12:51:32,0.0770507,extracting prediction Q64 from jacobian
12:51:32,0.0757986,extracting prediction Q65 from jacobian
12:51:32,0.0756019,extracting prediction Q66 from jacobian
12:51:33,0.0758213,extracting prediction Q67 from jacobian
12:51:33,0.0757536,extracting prediction Q68 from jacobian
12:51:33,0.0842238,extracting prediction Q69 from jacobian
12:51:33,0.0842966,extracting prediction Q70 from jacobian
12:51:33,0.0836638,extracting prediction Q71 from jacobian
12:51:33,0.0801647,extracting prediction Q72 from jacobian
12:51:33,0.0757464,extracting prediction Q73 from jacobian
12:51:33,0.0763825,extracting prediction Q74 from jacobian
12:51:33,0.0776432,extracting prediction Q75 from jacobian
12:51:33,0.076165,extracting prediction Q76 from jacobian
12:51:33,0.0774732,extracting prediction Q77 from jacobian
12:51:33,0.0768799,extracting prediction Q78 from jacobian
12:51:33,0.0751004,extracting prediction Q79 from jacobian
12:51:34,0.0763966,extracting prediction Q80 from jacobian
12:51:34,0.0774325,extracting prediction Q81 from jacobian
12:51:34,0.0844365,extracting prediction Q82 from jacobian
12:51:34,0.0841229,extracting prediction Q83 from jacobian
12:51:34,0.0822306,extracting prediction Q84 from jacobian
12:51:34,0.0789831,extracting prediction Q85 from jacobian
12:51:34,0.0758036,extracting prediction Q86 from jacobian
12:51:34,0.0753334,extracting prediction Q87 from jacobian
12:51:34,0.0767441,extracting prediction Q88 from jacobian
12:51:34,0.0814261,extracting prediction Q89 from jacobian
12:51:34,0.0777522,extracting prediction Q90 from jacobian
12:51:34,0.0754237,extracting prediction Q91 from jacobian
12:51:34,0.0762994,extracting prediction Q92 from jacobian
12:51:35,0.0768316,extracting prediction Q93 from jacobian
12:51:35,0.086972,extracting prediction Q94 from jacobian
12:51:35,0.0862067,extracting prediction Q95 from jacobian
12:51:35,0.0848107,extracting prediction Q96 from jacobian
12:51:35,0.0820937,extracting prediction Q97 from jacobian
12:51:35,0.0808931,extracting prediction Q98 from jacobian
12:51:35,0.0841225,extracting prediction Q99 from jacobian
12:51:35,0.0783656,parameter fosm calcs
12:51:35,5.64e-05,LinearAnalysis::calc_posterior
12:51:35,1.54e-05,LinearAnalysis::align
12:51:35,0.019867,LinearAnalysis::prior_prediction_variance()::invert obscov
12:51:35,6.08e-05,inverting diagonal matrix in place
12:51:35,0.0009248,LinearAnalysis::calc_posterior() form JtQJ
12:51:35,0.064235,LinearAnalysis::calc_posterior() invert prior parcov
12:51:35,9.68e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:51:35,9.91e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:51:35,1.32e-05,inverting non-diagonal matrix in place
12:51:35,0.0183371,forecast FOSM calcs
12:51:35,0.0025802,LinearAnalysis::prior_prediction_variance
12:51:35,0.0019697,LinearAnalysis::prior_prediction_variance
12:51:52,17.0403,completed iteration 6
12:51:53,0.481801,FOSM-based posterior unc calcs
12:51:53,0.0133578,starting FOSM uncertainty analyses for iteration -999
12:51:53,0.159877,loading obscov
12:51:53,0.0028036,loading parcov
12:51:53,0.0008871,setting predictions
12:51:53,2.58e-05,set_predictions
12:51:53,0.0033874,extracting prediction Q1 from jacobian
12:51:53,0.0805826,extracting prediction Q2 from jacobian
12:51:53,0.0924788,extracting prediction Q3 from jacobian
12:51:53,0.0876026,extracting prediction Q4 from jacobian
12:51:53,0.0798869,extracting prediction Q5 from jacobian
12:51:53,0.0782095,extracting prediction Q6 from jacobian
12:51:53,0.0791329,extracting prediction Q7 from jacobian
12:51:54,0.0805644,extracting prediction Q8 from jacobian
12:51:54,0.0778858,extracting prediction Q9 from jacobian
12:51:54,0.0764178,extracting prediction Q10 from jacobian
12:51:54,0.0780782,extracting prediction Q11 from jacobian
12:51:54,0.0785331,extracting prediction Q12 from jacobian
12:51:54,0.0779459,extracting prediction Q13 from jacobian
12:51:54,0.0814088,extracting prediction Q14 from jacobian
12:51:54,0.0788469,extracting prediction Q15 from jacobian
12:51:54,0.0839939,extracting prediction Q16 from jacobian
12:51:54,0.0850371,extracting prediction Q17 from jacobian
12:51:54,0.085436,extracting prediction Q18 from jacobian
12:51:54,0.0839608,extracting prediction Q19 from jacobian
12:51:54,0.0801806,extracting prediction Q20 from jacobian
12:51:55,0.0771318,extracting prediction Q21 from jacobian
12:51:55,0.0765725,extracting prediction Q22 from jacobian
12:51:55,0.0796436,extracting prediction Q23 from jacobian
12:51:55,0.0794689,extracting prediction Q24 from jacobian
12:51:55,0.0805006,extracting prediction Q25 from jacobian
12:51:55,0.0793712,extracting prediction Q26 from jacobian
12:51:55,0.0802672,extracting prediction Q27 from jacobian
12:51:55,0.0808994,extracting prediction Q28 from jacobian
12:51:55,0.0847563,extracting prediction Q29 from jacobian
12:51:55,0.0843536,extracting prediction Q30 from jacobian
12:51:55,0.0822885,extracting prediction Q31 from jacobian
12:51:55,0.0784978,extracting prediction Q32 from jacobian
12:51:56,0.077316,extracting prediction Q33 from jacobian
12:51:56,0.0765207,extracting prediction Q34 from jacobian
12:51:56,0.0773021,extracting prediction Q35 from jacobian
12:51:56,0.0795341,extracting prediction Q36 from jacobian
12:51:56,0.0778913,extracting prediction Q37 from jacobian
12:51:56,0.0778857,extracting prediction Q38 from jacobian
12:51:56,0.0784427,extracting prediction Q39 from jacobian
12:51:56,0.0757853,extracting prediction Q40 from jacobian
12:51:56,0.0844663,extracting prediction Q41 from jacobian
12:51:56,0.0841268,extracting prediction Q42 from jacobian
12:51:56,0.0841436,extracting prediction Q43 from jacobian
12:51:56,0.0813737,extracting prediction Q44 from jacobian
12:51:56,0.078309,extracting prediction Q45 from jacobian
12:51:57,0.0778184,extracting prediction Q46 from jacobian
12:51:57,0.0761097,extracting prediction Q47 from jacobian
12:51:57,0.0777103,extracting prediction Q48 from jacobian
12:51:57,0.0763984,extracting prediction Q49 from jacobian
12:51:57,0.077513,extracting prediction Q50 from jacobian
12:51:57,0.0771745,extracting prediction Q51 from jacobian
12:51:57,0.0787407,extracting prediction Q52 from jacobian
12:51:57,0.0792475,extracting prediction Q53 from jacobian
12:51:57,0.0860627,extracting prediction Q54 from jacobian
12:51:57,0.0846632,extracting prediction Q55 from jacobian
12:51:57,0.0841298,extracting prediction Q56 from jacobian
12:51:57,0.0794107,extracting prediction Q57 from jacobian
12:51:58,0.0775923,extracting prediction Q58 from jacobian
12:51:58,0.0766165,extracting prediction Q59 from jacobian
12:51:58,0.0762305,extracting prediction Q61 from jacobian
12:51:58,0.0759527,extracting prediction Q62 from jacobian
12:51:58,0.0768946,extracting prediction Q63 from jacobian
12:51:58,0.0776322,extracting prediction Q64 from jacobian
12:51:58,0.0756713,extracting prediction Q65 from jacobian
12:51:58,0.0792392,extracting prediction Q66 from jacobian
12:51:58,0.084139,extracting prediction Q67 from jacobian
12:51:58,0.0862802,extracting prediction Q68 from jacobian
12:51:58,0.0845469,extracting prediction Q69 from jacobian
12:51:58,0.0826359,extracting prediction Q70 from jacobian
12:51:58,0.076057,extracting prediction Q71 from jacobian
12:51:59,0.0783495,extracting prediction Q72 from jacobian
12:51:59,0.0775471,extracting prediction Q73 from jacobian
12:51:59,0.0767017,extracting prediction Q74 from jacobian
12:51:59,0.0767631,extracting prediction Q75 from jacobian
12:51:59,0.0765665,extracting prediction Q76 from jacobian
12:51:59,0.076484,extracting prediction Q77 from jacobian
12:51:59,0.0771942,extracting prediction Q78 from jacobian
12:51:59,0.0768567,extracting prediction Q79 from jacobian
12:51:59,0.0845637,extracting prediction Q80 from jacobian
12:51:59,0.0923251,extracting prediction Q81 from jacobian
12:51:59,0.0834506,extracting prediction Q82 from jacobian
12:51:59,0.0785927,extracting prediction Q83 from jacobian
12:52:00,0.0787602,extracting prediction Q84 from jacobian
12:52:00,0.0787307,extracting prediction Q85 from jacobian
12:52:00,0.079471,extracting prediction Q86 from jacobian
12:52:00,0.0775252,extracting prediction Q87 from jacobian
12:52:00,0.0766199,extracting prediction Q88 from jacobian
12:52:00,0.0779661,extracting prediction Q89 from jacobian
12:52:00,0.0776532,extracting prediction Q90 from jacobian
12:52:00,0.0768961,extracting prediction Q91 from jacobian
12:52:00,0.0805531,extracting prediction Q92 from jacobian
12:52:00,0.0848771,extracting prediction Q93 from jacobian
12:52:00,0.0860486,extracting prediction Q94 from jacobian
12:52:00,0.0856482,extracting prediction Q95 from jacobian
12:52:00,0.0782271,extracting prediction Q96 from jacobian
12:52:01,0.0770994,extracting prediction Q97 from jacobian
12:52:01,0.0763894,extracting prediction Q98 from jacobian
12:52:01,0.0786908,extracting prediction Q99 from jacobian
12:52:01,0.0778526,parameter fosm calcs
12:52:01,6.18e-05,LinearAnalysis::calc_posterior
12:52:01,1.48e-05,LinearAnalysis::align
12:52:01,0.0212273,LinearAnalysis::prior_prediction_variance()::invert obscov
12:52:01,5.98e-05,inverting diagonal matrix in place
12:52:01,0.0009936,LinearAnalysis::calc_posterior() form JtQJ
12:52:01,0.0636683,LinearAnalysis::calc_posterior() invert prior parcov
12:52:01,9.21e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:52:01,8.36e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:52:01,3.2e-05,inverting non-diagonal matrix in place
12:52:01,0.0187187,forecast FOSM calcs
12:52:01,0.0043439,LinearAnalysis::prior_prediction_variance
12:52:01,0.0024963,LinearAnalysis::prior_prediction_variance
