,1890,1891,1933,1934,2040
2005-10-20,1.0,1.0,1.0,1.0,0.9732195281982422
2005-10-21,1.0,1.0,1.0,1.0,0.9461719012260437
2005-10-22,0.9533931505680084,0.9533931505680084,0.8656752098992813,0.9688253220196428,0.7617424219846726
2005-10-23,0.9400840431451797,0.9400840431451797,0.6724288407869117,0.8352743033499553,0.6628233647346496
2005-10-24,0.6549871343374252,0.6549871343374252,0.6904939782619476,0.5749987402558326,0.0
2005-10-25,0.0,0.0,0.0,0.0,0.0
2005-10-26,0.9496054673194885,0.9496054673194885,0.8937586006175638,0.9414589821470194,0.7948456686735152
2005-10-27,1.0,1.0,0.9301211910469588,0.9608694692110191,0.9128390192985535
2005-10-28,0.8868494886159897,0.8868494886159897,0.8436939288294593,0.1323733360294638,0.7633648699522019
2005-10-29,1.0,1.0,0.963552196954572,0.9821752751490166,0.9476803970336913
2005-10-30,1.0,1.0,0.9749316468211104,0.9768991732597351,0.823981865644455
2005-10-31,0.9460384041070938,0.9460384041070938,0.9498715508122776,1.0,0.0
2005-11-01,1.0,1.0,0.9993734877885774,0.9944812305220242,0.8388343757390976
2005-11-02,1.0,1.0,0.9503397375345229,1.0,0.7372123444080353
2005-11-03,1.0,1.0,0.9594999481217804,0.996912450338232,0.86846943795681
2005-11-04,1.0,1.0,1.0,1.0,0.8025085908174514
2005-11-05,0.0,0.0,0.2594392675646516,0.0,0.0
2005-11-06,1.0,1.0,0.9013693352216898,1.0,0.7788476508855819
2005-11-07,1.0,1.0,0.9523276039472847,1.0,0.7294625878334046
2005-11-08,0.8627294945716858,0.8627294945716858,0.8126916184813476,0.7930779478673278,0.49191358804702756
2005-11-09,0.8260418033599853,0.8260418033599853,0.7556883822346842,0.6463553303480148,0.0
2005-11-10,1.0,1.0,0.9806624928186104,0.9603892411856815,0.7477853018045425
2005-11-11,1.0,1.0,0.8794274224930031,1.0,0.7086885321140289
2005-11-12,1.0,1.0,0.916549139937689,0.975884643402593,0.49435241669416424
2005-11-13,1.0,1.0,0.8251246578748835,1.0,0.5260302156209945
2005-11-14,1.0,1.0,0.8930502807678177,1.0,0.7596495246887207
2005-11-15,1.0,1.0,0.7913025984791822,1.0,0.0
2005-11-16,0.9854601538181305,0.9854601538181305,0.7561979885711225,0.8659277800444898,0.0
2005-11-17,0.6507486909627914,0.6507486909627914,0.6351883608380029,0.6483161331661816,0.630652506351471
2005-11-18,1.0,1.0,0.7835022930350414,0.8771336966753006,0.0
2005-11-19,1.0,1.0,0.8645351935126061,0.9404425597190856,0.0
2005-11-20,0.0,0.0,0.0,0.0,0.0
2005-11-21,0.995763304233551,0.995763304233551,0.7851014188833013,0.8977141779661179,0.5278260079026222
2005-11-22,0.975365434885025,0.975365434885025,0.8983457822162051,0.9540934191695575,0.6004440411925316
2005-11-23,0.5322134545445442,0.5322134545445442,0.5210668292017869,0.5322134545445442,0.5283194279670715
2005-11-24,0.8874280482530593,0.8874280482530593,0.8218147988097612,0.8117945055714969,0.0
2005-11-25,0.7630865526199341,0.7630865526199341,0.5842107492616009,0.7029379172160706,0.0
2005-11-26,0.8708665442466735,0.8708665442466735,0.4043285960374876,0.8543765848875045,0.0
2005-11-27,0.8690798753499984,0.8690798753499984,0.6905424683107885,0.8690798753499984,0.0
2005-11-28,0.930983881354332,0.930983881354332,0.6648093333424523,0.8403035006029852,0.5503521502017975
2005-11-29,0.96591836810112,0.96591836810112,0.38949767378873595,0.8636653447151184,0.0
2005-11-30,0.7897138547897339,0.7897138547897339,0.6892579981892606,0.6836165451181346,0.0
2005-12-01,0.8717725360393523,0.8717725360393523,0.7376814469071321,0.8231985552146517,0.0
2005-12-02,0.49761292695999143,0.49761292695999143,0.25863505698913747,0.49761292695999143,0.0
2005-12-03,0.8286381095647811,0.8286381095647811,0.5181390570623929,0.7309134609534822,0.0
2005-12-04,0.0,0.0,0.3025103452593781,0.5864967656135559,0.0
2005-12-05,0.7897145038843155,0.7897145038843155,0.4113611752210661,0.7626578617095947,0.0
2005-12-06,0.7893445199728012,0.7893445199728012,0.4650351516867792,0.7324710317932326,0.0
2005-12-07,0.0,0.0,0.0,0.0,0.0
2005-12-08,0.8196774309873581,0.8196774309873581,0.35367342261380924,0.7409183635999416,0.0
2005-12-09,0.8564036351442337,0.8564036351442337,0.0,0.7938821586452681,0.0
2005-12-10,0.7061792767047882,0.7061792767047882,0.6880395185115724,0.6791810207120305,0.0
2005-12-11,0.49436702132225036,0.49436702132225036,0.0,0.0,0.0
2005-12-12,0.645840670466423,0.645840670466423,0.28682114218556604,0.568035887757252,0.0
2005-12-13,0.0,0.0,0.0,0.0,0.0
2005-12-14,0.5430230429768562,0.5430230429768562,0.22838711530663244,0.4452266022665747,0.0
2005-12-15,0.0,0.0,0.0,0.0,0.0
2005-12-16,0.5036151045560837,0.5036151045560837,0.0,0.14227959868209114,0.0
2005-12-17,0.7052236652374267,0.7052236652374267,0.2504654720772144,0.5561824470552904,0.0
2005-12-18,0.0,0.0,0.0,0.0,0.0
2005-12-19,0.5299838867783546,0.5299838867783546,0.22685427929079807,0.5696415960480427,0.0
2005-12-20,0.0,0.0,0.0,0.0,0.0
2005-12-21,0.0,0.0,0.0,0.0,0.0
2005-12-22,0.0,0.0,0.0,0.0,0.0
2005-12-23,0.0,0.0,0.0,0.0,0.0
2005-12-24,0.0,0.0,0.0,0.0,0.0
2005-12-25,0.0,0.0,0.0,0.0,0.0
2005-12-26,0.0,0.0,0.0,0.0,0.0
2005-12-27,0.0,0.0,0.0,0.0,0.0
2005-12-28,0.0,0.0,0.0,0.0,0.0
2005-12-29,0.0,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,0.0
2005-12-31,0.0,0.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,0.0,0.0
2006-01-02,0.0,0.0,0.0,0.0,0.0
2006-01-03,0.0,0.0,0.0,0.0,0.0
2006-01-04,0.0,0.0,0.0,0.0,0.0
2006-01-05,0.0,0.0,0.0,0.0,0.0
2006-01-06,0.0,0.0,0.0,0.0,0.0
2006-01-07,0.0,0.0,0.0,0.0,0.0
2006-01-08,0.0,0.0,0.0,0.0,0.0
2006-01-09,0.0,0.0,0.0,0.0,0.0
2006-01-10,0.0,0.0,0.0,0.0,0.0
2006-01-11,0.0,0.0,0.0,0.0,0.0
2006-01-12,0.0,0.0,0.0,0.0,0.0
2006-01-13,0.0,0.0,0.0,0.0,0.0
2006-01-14,0.0,0.0,0.0,0.0,0.0
2006-01-15,0.0,0.0,0.0,0.0,0.0
2006-01-16,0.0,0.0,0.0,0.0,0.0
2006-01-17,0.0,0.0,0.0,0.0,0.0
2006-01-18,0.0,0.0,0.0,0.0,0.0
2006-01-19,0.0,0.0,0.0,0.0,0.0
2006-01-20,0.0,0.0,0.0,0.0,0.0
2006-01-21,0.0,0.0,0.0,0.0,0.0
2006-01-22,0.0,0.0,0.0,0.0,0.0
2006-01-23,0.0,0.0,0.0,0.0,0.0
2006-01-24,0.0,0.0,0.0,0.0,0.0
2006-01-25,0.0,0.0,0.0,0.0,0.0
2006-01-26,0.0,0.0,0.0,0.0,0.0
2006-01-27,0.0,0.0,0.0,0.0,0.0
2006-01-28,0.0,0.0,0.0,0.0,0.0
2006-01-29,0.0,0.0,0.0,0.0,0.0
2006-01-30,0.0,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0,0.0,0.0
2006-02-02,0.0,0.0,0.0,0.0,0.0
2006-02-03,0.0,0.0,0.0,0.0,0.0
2006-02-04,0.0,0.0,0.0,0.0,0.0
2006-02-05,0.0,0.0,0.0,0.0,0.0
2006-02-06,0.0,0.0,0.0,0.0,0.0
2006-02-07,0.0,0.0,0.0,0.0,0.0
2006-02-08,0.0,0.0,0.0,0.0,0.0
2006-02-09,0.0,0.0,0.0,0.0,0.0
2006-02-10,0.0,0.0,0.0,0.0,0.0
2006-02-11,0.0,0.0,0.0,0.0,0.0
2006-02-12,0.0,0.0,0.0,0.0,0.0
2006-02-13,0.0,0.0,0.0,0.0,0.0
2006-02-14,0.0,0.0,0.0,0.0,0.0
2006-02-15,0.0,0.0,0.0,0.0,0.0
2006-02-16,0.0,0.0,0.0,0.0,0.0
2006-02-17,0.0,0.0,0.0,0.0,0.0
2006-02-18,0.0,0.0,0.0,0.0,0.0
2006-02-19,0.0,0.0,0.0,0.0,0.0
2006-02-20,0.0,0.0,0.0,0.0,0.0
2006-02-21,0.0,0.0,0.0,0.0,0.0
2006-02-22,0.0,0.0,0.0,0.0,0.0
2006-02-23,0.0,0.0,0.0,0.0,0.0
2006-02-24,0.0,0.0,0.0,0.0,0.0
2006-02-25,0.0,0.0,0.0,0.0,0.0
2006-02-26,0.0,0.0,0.0,0.0,0.0
2006-02-27,0.0,0.0,0.0,0.0,0.0
2006-02-28,0.0,0.0,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0,0.0,0.0
2006-03-02,0.0,0.0,0.0,0.0,0.0
2006-03-03,0.0,0.0,0.0,0.0,0.0
2006-03-04,0.0,0.0,0.0,0.0,0.0
2006-03-05,0.0,0.0,0.0,0.0,0.0
2006-03-06,0.0,0.0,0.0,0.0,0.0
2006-03-07,0.0,0.0,0.0,0.0,0.0
2006-03-08,0.0,0.0,0.0,0.0,0.0
2006-03-09,0.0,0.0,0.0,0.0,0.0
2006-03-10,0.0,0.0,0.0,0.0,0.0
2006-03-11,0.0,0.0,0.0,0.0,0.0
2006-03-12,0.0,0.0,0.0,0.0,0.0
2006-03-13,0.0,0.0,0.0,0.0,0.0
2006-03-14,0.0,0.0,0.0,0.0,0.0
2006-03-15,0.0,0.0,0.0,0.0,0.0
2006-03-16,0.0,0.0,0.0,0.0,0.0
2006-03-17,0.0,0.0,0.0,0.0,0.0
2006-03-18,0.0,0.0,0.0,0.0,0.0
2006-03-19,0.0,0.0,0.0,0.0,0.0
2006-03-20,0.0,0.0,0.0,0.0,0.0
2006-03-21,0.0,0.0,0.0,0.0,0.0
2006-03-22,0.0,0.0,0.0,0.0,0.0
2006-03-23,0.0,0.0,0.0,0.0,0.0
2006-03-24,0.0,0.0,0.0,0.0,0.0
2006-03-25,0.0,0.0,0.0,0.0,0.0
2006-03-26,0.0,0.0,0.0,0.0,0.0
2006-03-27,0.0,0.0,0.0,0.0,0.0
2006-03-28,0.0,0.0,0.0,0.0,0.0
2006-03-29,0.0,0.0,0.0,0.0,0.0
2006-03-30,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,0.0,0.0
2006-04-02,0.0,0.0,0.0,0.0,0.0
2006-04-03,0.0,0.0,0.0,0.0,0.0
2006-04-04,0.0,0.0,0.0,0.0,0.0
2006-04-05,0.0,0.0,0.0,0.0,0.0
2006-04-06,0.0,0.0,0.0,0.0,0.0
2006-04-07,0.0,0.0,0.0,0.0,0.0
2006-04-08,0.0,0.0,0.0,0.0,0.0
2006-04-09,0.0,0.0,0.0,0.0,0.0
2006-04-10,0.0,0.0,0.0,0.0,0.0
2006-04-11,0.0,0.0,0.0,0.0,0.0
2006-04-12,0.0,0.0,0.0,0.0,0.0
2006-04-13,0.0,0.0,0.0,0.0,0.0
2006-04-14,0.0,0.0,0.0,0.0,0.0
2006-04-15,0.0,0.0,0.0,0.0,0.0
2006-04-16,0.0,0.0,0.0,0.0,0.0
2006-04-17,0.0,0.0,0.0,0.0,0.0
2006-04-18,0.0,0.0,0.0,0.0,0.0
2006-04-19,0.0,0.0,0.0,0.0,0.0
2006-04-20,0.0,0.0,0.0,0.0,0.0
2006-04-21,0.0,0.0,0.0,0.0,0.0
2006-04-22,0.0,0.0,0.0,0.0,0.0
2006-04-23,0.0,0.0,0.0,0.0,0.0
2006-04-24,0.0,0.0,0.0,0.0,0.0
2006-04-25,0.0,0.0,0.0,0.0,0.0
2006-04-26,0.0,0.0,0.0,0.0,0.0
2006-04-27,0.0,0.0,0.0,0.0,0.0
2006-04-28,0.0,0.0,0.0,0.0,0.0
2006-04-29,0.0,0.0,0.0,0.0,0.0
2006-04-30,0.0,0.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,0.0,0.0
2006-05-02,0.0,0.0,0.0,0.0,0.0
2006-05-03,0.0,0.0,0.0,0.0,0.0
2006-05-04,0.0,0.0,0.0,0.0,0.0
2006-05-05,0.0,0.0,0.0,0.0,0.0
2006-05-06,0.0,0.0,0.0,0.0,0.0
2006-05-07,0.0,0.0,0.0,0.0,0.0
2006-05-08,0.0,0.0,0.0,0.0,0.0
2006-05-09,0.0,0.0,0.0,0.0,0.0
2006-05-10,0.0,0.0,0.0,0.0,0.0
2006-05-11,0.0,0.0,0.0,0.0,0.0
2006-05-12,0.0,0.0,0.0,0.0,0.0
2006-05-13,0.0,0.0,0.0,0.0,0.0
2006-05-14,0.0,0.0,0.0,0.0,0.0
2006-05-15,0.0,0.0,0.0,0.0,0.0
2006-05-16,0.0,0.0,0.0,0.0,0.0
2006-05-17,0.0,0.0,0.0,0.0,0.0
2006-05-18,0.0,0.0,0.0,0.0,0.0
2006-05-19,0.0,0.0,0.0,0.0,0.0
2006-05-20,0.0,0.0,0.0,0.0,0.0
2006-05-21,0.0,0.0,0.0,0.0,0.0
2006-05-22,0.0,0.0,0.0,0.0,0.0
2006-05-23,0.0,0.0,0.0,0.0,0.5107204544544219
2006-05-24,0.0,0.0,0.0,0.0,0.0
2006-05-25,0.0,0.0,0.0,0.0,0.0
2006-05-26,0.8789103406667709,0.8789103406667709,0.7134247119482172,0.7623489722712288,0.0
2006-05-27,0.0,0.0,0.0,0.0,0.0
2006-05-28,0.5700363039970398,0.5700363039970398,0.4719793516951937,0.1298647471234716,0.0
2006-05-29,0.0,0.0,0.0,0.0,0.0
2006-05-30,0.5184785050153732,0.5184785050153732,0.23802925597789676,0.12514998396922802,0.0
2006-05-31,0.0,0.0,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0,0.0,0.0
2006-06-02,0.5150644838809967,0.5150644838809967,0.5783417660413785,0.5946998252231499,0.0
2006-06-03,0.0,0.0,0.6607740792146948,0.0,0.0
2006-06-04,0.8437276113033294,0.8437276113033294,0.568125637069691,0.760246050070072,0.0
2006-06-05,0.0,0.0,0.0,0.0,0.0
2006-06-06,0.492601303756237,0.492601303756237,0.49933432411315826,0.4933037683367729,0.5099165508151055
2006-06-07,0.0,0.0,0.0,0.0,0.0
2006-06-08,0.5380961266160011,0.5380961266160011,0.0,0.0,0.0
2006-06-09,0.0,0.0,0.6888657605648041,0.49202562774049824,0.6339967858791351
2006-06-10,0.0,0.0,0.5768953375968822,0.0,0.5730659890174865
2006-06-11,0.769873269200325,0.769873269200325,0.8781422722478245,0.8269215180133951,0.5025838014483451
2006-06-12,0.0,0.0,0.0,0.0,0.0
2006-06-13,0.9466359317302704,0.9466359317302704,0.9421948635023693,0.9529162650067231,0.943023287653923
2006-06-14,0.8753659957647323,0.8753659957647323,0.8656197567595991,0.8253963148593902,0.8833104085922241
2006-06-15,0.9854732799530029,0.9854732799530029,0.8913250443963115,0.8498789364099503,0.889247316122055
2006-06-16,0.5835470274090767,0.5835470274090767,0.5763552758097649,0.6405550659319451,0.7233872789144515
2006-06-17,0.9311470204591751,0.9311470204591751,0.9536658038372215,0.9122936480415279,0.81539679646492
2006-06-18,0.9642446416616439,0.9642446416616439,0.92846622126047,0.9664087130489021,0.8942069756984711
2006-06-19,0.6899307084083557,0.6899307084083557,0.6177063853657523,0.6899307084083557,0.0
2006-06-20,0.0,0.0,0.0,0.0,0.0
2006-06-21,0.0,0.0,0.0,0.0,0.0
2006-06-22,0.9518960499763488,0.9518960499763488,0.9206555336575175,0.9355741240443853,0.8273425167798996
2006-06-23,0.9497610336542129,0.9497610336542129,0.8989794561890668,0.8937956660985946,0.5067134493589401
2006-06-24,0.0,0.0,0.0,0.0,0.5367173054814338
2006-06-25,1.0,1.0,0.8936303650223931,0.971602417230606,0.8086700129508972
2006-06-26,0.9437866228818893,0.9437866228818893,0.8650029844045639,0.9035563525043685,0.0
2006-06-27,0.9707042145729065,0.9707042145729065,0.8148723565561827,0.8956094278549325,0.7220316088199615
2006-06-28,0.7755876094102859,0.7755876094102859,0.7188942462205886,0.7416557300707389,0.5754026213288307
2006-06-29,0.6365095752477645,0.6365095752477645,0.594463786053103,0.5907255011694184,0.0
2006-06-30,0.0,0.0,0.0,0.0,0.0
2006-07-01,0.8735078543424606,0.8735078543424606,0.7900737064522366,0.7113364773988724,0.5116603794693947
2006-07-02,0.6414879143238067,0.6414879143238067,0.5132814512557762,0.5191781170614835,0.0
2006-07-03,0.7793705326318741,0.7793705326318741,0.6653714853109314,0.5856348040699959,0.0
2006-07-04,1.0,1.0,0.7234921261390973,0.8873333525657654,0.0
2006-07-05,0.8065821641683578,0.8065821641683578,0.7394359025982922,0.8065821641683578,0.0
2006-07-06,0.9468649178743362,0.9468649178743362,0.8381516926094542,0.7998950475454331,0.5502842476963997
2006-07-07,0.5578386268019676,0.5578386268019676,0.5770114869503087,0.5359572965523292,0.6133534866571426
2006-07-08,0.7028723561763763,0.7028723561763763,0.8167334952188091,0.6422298294305802,0.0
2006-07-09,0.0,0.0,0.5331794154644012,0.0,0.0
2006-07-10,0.5907270231842995,0.5907270231842995,0.5301045470875363,0.0,0.0
2006-07-11,0.0,0.0,0.30410069826730457,0.0,0.6129884791374206
2006-07-12,0.5639488425850868,0.5639488425850868,0.5349262287796929,0.5500000163912773,0.5389806261658668
2006-07-13,0.5737243872880935,0.5737243872880935,0.6235079541594483,0.5802837330000155,0.6133296144008636
2006-07-14,0.8536767888069152,0.8536767888069152,0.8846696160005968,0.8597628488211796,0.8407767552137375
2006-07-15,1.0,1.0,0.9680829710599987,1.0,0.9934207218885421
2006-07-16,0.5589912024140358,0.5589912024140358,0.7387739787545314,0.5475193572044372,0.0
2006-07-17,1.0,1.0,1.0,1.0,1.0
2006-07-18,1.0,1.0,1.0,1.0,1.0
2006-07-19,1.0,1.0,1.0,1.0,1.0
2006-07-20,1.0,1.0,1.0,1.0,1.0
2006-07-21,0.4870583605766296,0.4870583605766296,0.4986946799796681,0.4869216876194395,0.0
2006-07-22,0.6318376088142394,0.6318376088142394,0.6276955232786577,0.6324708142568325,0.0
2006-07-23,0.0,0.0,0.0,0.0,0.0
2006-07-24,0.6476865512132645,0.6476865512132645,0.617277236566987,0.6118438941034777,0.6116717547178269
2006-07-25,0.0,0.0,0.0598806649793026,0.0,0.0
2006-07-26,0.0,0.0,0.0,0.0,0.0
2006-07-27,0.8114893192052841,0.8114893192052841,0.8078130806324093,0.8207664749129064,0.8957143175601959
2006-07-28,0.8725750333070754,0.8725750333070754,0.866576389670372,0.8725750333070754,0.8784762406349181
2006-07-29,0.8186476063728332,0.8186476063728332,0.878402005683544,0.8804978046746089,0.8872944068908691
2006-07-30,0.9285029697418212,0.9285029697418212,0.8842074841399524,0.8529832673072815,0.8790911495685577
2006-07-31,0.8593364608287811,0.8593364608287811,0.8894580907184023,0.8084745036733563,0.7302938616275787
2006-08-01,0.0,0.0,0.0,0.0,0.0
2006-08-02,0.839426999092102,0.839426999092102,0.9429610701771668,0.8298028016090393,0.0
2006-08-03,0.6490189981460571,0.6490189981460571,0.5732192524921063,0.648385312721647,0.5011682343482972
2006-08-04,0.6389707255363464,0.6389707255363464,0.6284143494034923,0.6389707255363464,0.5547862595319748
2006-08-05,0.5548702090978622,0.5548702090978622,0.5755650350243546,0.5398195858864948,0.0
2006-08-06,0.9741703075170517,0.9741703075170517,1.0,0.8498303264379501,0.0
2006-08-07,0.979310992360115,0.979310992360115,1.0,0.9604599576777426,0.5306483072042465
2006-08-08,0.989185740351677,0.989185740351677,0.9950658160448074,0.989185740351677,0.9576249587535858
2006-08-09,1.0,1.0,1.0,1.0,0.9886560791730881
2006-08-10,0.0,0.0,0.0,0.0,0.0
2006-08-11,0.0,0.0,0.8298030297146285,0.0,0.0
2006-08-12,1.0,1.0,1.0,0.9971403273015186,1.0
2006-08-13,0.0,0.0,0.0,0.0,0.0
2006-08-14,1.0,1.0,0.9871720611078794,0.9845187527968967,0.9936423516273498
2006-08-15,0.5670060780644417,0.5670060780644417,0.39436103422974433,0.5670060780644417,0.0
2006-08-16,1.0,1.0,1.0,1.0,1.0
2006-08-17,0.9863706171512604,0.9863706171512604,1.0,0.9833214592933655,0.9249519175291061
2006-08-18,1.0,1.0,1.0,1.0,1.0
2006-08-19,1.0,1.0,0.9927493953982064,1.0,0.9675087940692901
2006-08-20,1.0,1.0,1.0,1.0,0.8758425754308701
2006-08-21,1.0,1.0,1.0,1.0,1.0
2006-08-22,1.0,1.0,1.0,1.0,0.9604226285219192
2006-08-23,0.0,0.0,0.0,0.0,0.0
2006-08-24,0.9752829998731612,0.9752829998731612,1.0,0.9752829998731612,0.9571641737222671
2006-08-25,0.7326989734172821,0.7326989734172821,0.7462848735548728,0.7320560837819656,0.6904234433174133
2006-08-26,0.9156294047832488,0.9156294047832488,0.9283149486780167,0.8895259990363285,0.9088259559869766
2006-08-27,0.9776669079065322,0.9776669079065322,0.9659844247962152,0.9319268118513041,0.9225243037939072
2006-08-28,0.9793900376558303,0.9793900376558303,0.9379303674503814,0.943690029649899,0.9333448547124863
2006-08-29,0.9953783911466598,0.9953783911466598,0.9822192245721817,0.9873323589563369,0.9545526498556137
2006-08-30,0.8573701369762421,0.8573701369762421,0.45619845688343047,0.6985155736577922,0.0
2006-08-31,0.0,0.0,0.0,0.0,0.0
2006-09-01,0.6797642284631729,0.6797642284631729,0.6498402101355928,0.6540533981035496,0.0
2006-09-02,0.8755778890848159,0.8755778890848159,0.8472442027995752,0.8577194219827652,0.8892426282167435
2006-09-03,0.0,0.0,0.0,0.0,0.0
2006-09-04,0.8972183418273926,0.8972183418273926,0.7722240415423414,0.8832129001617431,0.7424702268838882
2006-09-05,0.8849110758304596,0.8849110758304596,0.844184365910153,0.8884933442699499,0.8746348989009857
2006-09-06,0.0,0.0,0.6531988569608954,0.5202102209679011,0.6366750222444534
2006-09-07,0.5988649022579193,0.5988649022579193,0.5805414310097694,0.5988649022579193,0.6617830824851989
2006-09-08,0.9192090892791748,0.9192090892791748,0.8834490582138993,0.9226123419095729,0.9390214031934738
2006-09-09,0.8061588823795318,0.8061588823795318,0.7895230545276818,0.8061588823795318,0.6502004224061966
2006-09-10,0.9908177083730697,0.9908177083730697,0.9566631683083466,0.93331584689946,0.9292816668748856
2006-09-11,0.9618693161010742,0.9618693161010742,0.8201031213028485,0.9486638524203465,0.9260434782505035
2006-09-12,1.0,1.0,0.9913332437775855,0.9691509461608426,0.8025359970331192
2006-09-13,1.0,1.0,0.9663850855550098,1.0,0.8735920202732086
2006-09-14,1.0,1.0,0.998044438958168,0.9674550684361621,0.7552278923988343
2006-09-15,1.0,1.0,1.0,0.9603627153511705,0.9487921518087387
2006-09-16,0.8943335491418838,0.8943335491418838,0.5820689669251442,0.9111001670360565,0.5030480843782424
2006-09-17,1.0,1.0,0.9379568209897639,0.93564200789764,0.981058715581894
2006-09-18,1.0,1.0,0.9675691598653793,0.977674955684563,0.7381649267673492
2006-09-19,1.0,1.0,0.9897120923219723,0.9614021122455597,0.9481780362129211
2006-09-20,1.0,1.0,0.930431409616803,0.9323923967007932,0.9227837973833084
2006-09-21,0.5477756774425506,0.5477756774425506,0.570650531968405,0.5565141132473945,0.5677066674828529
2006-09-22,1.0,1.0,0.9825394797879594,0.9880056590458441,0.9034283739328384
2006-09-23,0.9767064642906189,0.9767064642906189,0.9605444134252014,1.0,0.782427407503128
2006-09-24,1.0,1.0,0.9691278774793757,1.0,0.9379985022544861
2006-09-25,0.9857255613803864,0.9857255613803864,0.8928027526583782,0.8986045914888382,0.843107076883316
2006-09-26,1.0,1.0,0.8765297938363497,0.9847244859358361,0.8687580686807632
2006-09-27,0.5050280392169952,0.5050280392169952,0.0,0.509180545950758,0.0
2006-09-28,1.0,1.0,0.9028298114482746,0.9999815635023446,0.9242907786369323
2006-09-29,1.0,1.0,0.9676747945574825,1.0,0.9157663637399673
2006-09-30,0.721538080573082,0.721538080573082,0.62409340979748,0.721538080573082,0.5610516810417175
2006-10-01,0.8481276071071624,0.8481276071071624,0.8134273059700811,0.7462404119351813,0.0
2006-10-02,0.777905165553093,0.777905165553093,0.7345225568427595,0.777905165553093,0.0
2006-10-03,1.0,1.0,0.8059898611695266,0.9111826020479202,0.7257901549339294
2006-10-04,1.0,1.0,0.8635555403870204,0.8736986806885949,0.5802577045559882
2006-10-05,1.0,1.0,0.8848023331997007,0.9364548110961913,0.7631812483072281
2006-10-06,0.0,0.0,0.0,0.0,0.0
2006-10-07,0.9586182898283004,0.9586182898283004,0.8165513311014618,0.9581347367475773,0.7735920041799546
2006-10-08,1.0,1.0,0.8821998647894971,0.9152821541038052,0.7214889657497405
2006-10-09,0.6975574254989624,0.6975574254989624,0.665934441519338,0.699530374592748,0.0
2006-10-10,1.0,1.0,0.7343846603049788,0.9570790304192182,0.7389633131027221
2006-10-11,0.48420710444450377,0.48420710444450377,0.5345389440655708,0.0,0.0
2006-10-12,0.5833054199814797,0.5833054199814797,0.5584173021690789,0.5702919465406188,0.0
2006-10-13,0.0,0.0,0.0,0.0,0.0
2006-10-14,0.8087872105836869,0.8087872105836869,0.7272503812507141,0.6122346092503645,0.8159701633453369
2006-10-15,0.9299526864290237,0.9299526864290237,0.8462460395763086,0.8990643469218551,0.8668039333820343
2006-10-16,0.8812557357549667,0.8812557357549667,0.8729045267992239,0.7707829391956329,0.0
2006-10-17,0.0,0.0,0.0,0.0,0.0
2006-10-18,0.0,0.0,0.0,0.0,0.0
2006-10-19,0.9465337353944778,0.9465337353944778,0.8359859256411708,0.8598891312911592,0.773989177942276
2006-10-20,0.9351747965812682,0.9351747965812682,0.7380170757687369,0.8185357631486038,0.5529047146439552
2006-10-21,0.9627337658405304,0.9627337658405304,0.7886626469534497,0.9442579998435645,0.5595611795783043
2006-10-22,1.0,1.0,0.5013677915168362,0.8034227845792113,0.6180436277389526
2006-10-23,0.9662949150800705,0.9662949150800705,0.6839352716678797,0.9368445339490628,0.8154560083150864
2006-10-24,1.0,1.0,0.7101748480076013,0.9128734337461405,0.0
2006-10-25,0.0,0.0,0.0,0.0,0.0
2006-10-26,0.7385331797599792,0.7385331797599792,0.6070029700218245,0.6836327600479126,0.0
2006-10-27,0.0,0.0,0.0,0.0,0.0
2006-10-28,0.809024418592453,0.809024418592453,0.6599458060153695,0.7924661451372608,0.0
2006-10-29,0.9006040912866592,0.9006040912866592,0.33134899693866104,0.8719079953637615,0.0
2006-10-30,0.8868533831834793,0.8868533831834793,0.3723627173623373,0.7866232270002365,0.6670004326105118
2006-10-31,0.9302286958694458,0.9302286958694458,0.28713810832001435,0.8296595009236499,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0
2006-11-02,0.823566300868988,0.823566300868988,0.32186292409896844,0.7327302592787249,0.0
2006-11-03,0.5780414432287216,0.5780414432287216,0.0,0.5780414432287216,0.0
2006-11-04,0.8504185503721237,0.8504185503721237,0.6938269414042316,0.7869788587093353,0.0
2006-11-05,0.6177318459749221,0.6177318459749221,0.5243987163901329,0.14910768695946397,0.0
2006-11-06,0.8263579124212265,0.8263579124212265,0.6555097359834715,0.7159823059624638,0.0
2006-11-07,0.7850373446941376,0.7850373446941376,0.3426876226136851,0.75625,0.500718195438385
